                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    251,                 1.1975,                 1.9305,                  1.083,                 1.5016,                0.83205,                0.63265,                0.71875,                0.46812,                 0.8045,                0.61224,                0.66448,                0.45005,                 1.3558,                 2.4763,                 1.3247,                 1.6841,             0.00014511,             8.4687e-05,             8.4687e-05
                    252,                 1.2284,                 1.9023,                 1.1081,                 1.5139,                0.74935,                0.67119,                0.68366,                0.43592,                0.73599,                0.65306,                0.63834,                 0.4288,                 1.3931,                 2.4624,                 1.3983,                 1.7259,             0.00014532,             8.5016e-05,             8.5016e-05
                    253,                 1.2287,                  1.858,                 1.1276,                 1.5233,                0.74602,                0.67347,                  0.674,                0.43358,                0.72304,                0.65306,                0.64898,                0.43632,                 1.3702,                 2.4829,                 1.3425,                 1.6897,             0.00014553,             8.5344e-05,             8.5344e-05
                    254,                 1.1708,                 1.9249,                 1.0778,                 1.4854,                0.81989,                0.65306,                0.69264,                0.46275,                0.79344,                0.63265,                0.67266,                0.46049,                 1.3673,                 2.4492,                 1.3243,                 1.6875,             0.00014574,             8.5673e-05,             8.5673e-05
                    255,                 1.1914,                 1.9486,                 1.0739,                 1.5139,                0.77995,                0.65306,                0.70353,                0.44654,                0.75188,                0.63265,                0.67841,                0.45105,                 1.3539,                   2.48,                 1.3245,                 1.6958,             0.00014595,             8.6002e-05,             8.6002e-05
                    256,                 1.1959,                  1.849,                 1.0575,                 1.5141,                0.75035,                0.69388,                 0.6993,                0.45126,                0.72242,                0.67347,                 0.6661,                0.44689,                 1.3526,                 2.4891,                 1.3555,                 1.6877,             0.00014617,              8.633e-05,              8.633e-05
                    257,                 1.1599,                 1.9153,                 1.0631,                 1.4853,                 0.8277,                0.65306,                0.69167,                 0.4449,                 0.8277,                0.65306,                0.68105,                0.44378,                 1.3619,                 2.4729,                 1.3011,                 1.6656,             0.00014638,             8.6659e-05,             8.6659e-05
                    258,                 1.1859,                 1.8626,                 1.0728,                 1.5199,                0.82903,                0.59382,                0.68554,                0.43685,                0.73691,                0.61224,                0.65441,                0.43574,                 1.3639,                 2.5249,                 1.3062,                 1.6831,             0.00014659,             8.6987e-05,             8.6987e-05
                    259,                 1.1964,                 1.8422,                 1.0773,                 1.5103,                0.78934,                0.67347,                0.67383,                0.45104,                0.80488,                0.67346,                 0.6466,                0.44209,                 1.3544,                 2.5078,                 1.3463,                 1.6983,              0.0001468,             8.7316e-05,             8.7316e-05
                    260,                 1.2218,                 1.8427,                 1.1221,                 1.5158,                0.73757,                0.69388,                0.66812,                0.44904,                0.78234,                0.63265,                0.66219,                0.46107,                 1.3557,                 2.4558,                 1.4184,                 1.7413,             0.00014701,             8.7644e-05,             8.7644e-05
                    261,                 1.1371,                 1.8075,                 1.0252,                 1.4665,                0.79604,                0.67347,                0.67767,                0.44863,                  0.829,                0.63265,                0.65075,                0.45271,                 1.3709,                 2.4633,                 1.4159,                 1.7459,             0.00014722,             8.7972e-05,             8.7972e-05
                    262,                 1.2038,                 1.8732,                 1.0633,                 1.5125,                0.82198,                0.69388,                0.68556,                0.45396,                0.79756,                0.67347,                0.65023,                0.45204,                 1.3632,                 2.4758,                 1.4015,                 1.7278,             0.00014743,               8.83e-05,               8.83e-05
                    263,                 1.2029,                 1.9069,                 1.0854,                 1.5222,                 0.7195,                0.67347,                0.65444,                0.42102,                0.69707,                0.65754,                 0.6343,                0.42501,                 1.4496,                 2.5326,                 1.5025,                 1.8147,             0.00014765,             8.8628e-05,             8.8628e-05
                    264,                 1.1621,                 1.8086,                  1.062,                 1.4757,                0.73504,                0.67949,                0.67648,                0.45869,                0.76791,                0.63265,                0.66001,                0.46499,                 1.3822,                 2.4689,                 1.4169,                 1.7432,             0.00014786,             8.8956e-05,             8.8956e-05
                    265,                 1.1794,                 1.8709,                 1.0563,                 1.4794,                0.85074,                0.67347,                0.70724,                0.47608,                0.88854,                0.65083,                0.68992,                0.48554,                 1.3478,                  2.461,                  1.378,                 1.7058,             0.00014807,             8.9284e-05,             8.9284e-05
                    266,                 1.1806,                   1.87,                  1.031,                 1.4907,                0.86022,                0.65306,                0.70794,                0.47176,                0.83301,                0.63265,                0.67235,                0.46701,                 1.3251,                  2.517,                 1.3959,                 1.7137,             0.00014828,             8.9612e-05,             8.9612e-05
                    267,                 1.1382,                 1.7925,                 1.0203,                 1.4682,                  0.803,                0.67347,                0.69797,                0.45583,                0.76161,                0.67347,                0.65001,                0.44975,                 1.3572,                 2.5357,                 1.4137,                 1.7414,             0.00014849,              8.994e-05,              8.994e-05
                    268,                 1.1545,                 1.8128,                 1.0379,                 1.4782,                 0.8225,                0.69388,                0.70005,                0.45749,                0.79831,                0.67347,                 0.6645,                0.45729,                 1.3646,                 2.5595,                 1.4244,                 1.7332,              0.0001487,             9.0268e-05,             9.0268e-05
                    269,                 1.1743,                 1.8404,                 1.0762,                 1.4909,                0.88041,                0.61224,                0.67737,                 0.4486,                0.88041,                0.61224,                0.65901,                0.44508,                 1.4095,                 2.5278,                 1.4935,                 1.7794,             0.00014891,             9.0595e-05,             9.0595e-05
                    270,                 1.1427,                 1.8121,                  1.021,                  1.447,                0.85266,                0.63265,                0.70322,                0.44663,                0.82248,                0.61224,                0.66736,                0.44962,                 1.4399,                 2.5566,                 1.3791,                 1.7692,             0.00014912,             9.0923e-05,             9.0923e-05
                    271,                 1.1368,                 1.8495,                 1.0565,                 1.4716,                0.84822,                0.68445,                0.71312,                0.46175,                0.82309,                0.66477,                0.66932,                 0.4554,                 1.3874,                 2.5364,                 1.3598,                  1.742,             0.00014933,             9.1251e-05,             9.1251e-05
                    272,                 1.1418,                 1.7964,                 1.0193,                 1.4544,                0.82735,                0.69388,                0.71784,                0.46758,                0.80016,                0.67347,                0.67976,                0.45477,                 1.3952,                 2.5534,                 1.3589,                 1.7625,             0.00014954,             9.1578e-05,             9.1578e-05
                    273,                 1.1208,                 1.7469,                 1.0056,                 1.4463,                0.88937,                0.69388,                0.74674,                0.49034,                0.86321,                0.67347,                0.69543,                0.48332,                 1.3455,                  2.466,                 1.2481,                 1.6937,             0.00014975,             9.1905e-05,             9.1905e-05
                    274,                  1.152,                 1.7663,                 1.0555,                 1.4581,                0.87518,                0.67347,                 0.7113,                0.45374,                0.87225,                0.65306,                0.67697,                0.46424,                 1.4332,                 2.5267,                  1.314,                 1.7663,             0.00014996,             9.2233e-05,             9.2233e-05
                    275,                 1.1213,                 1.8184,                0.98645,                 1.4428,                0.86452,                0.67347,                0.71963,                0.47094,                0.83795,                0.65306,                0.68634,                0.47741,                  1.374,                 2.4704,                  1.308,                 1.7021,             0.00015018,              9.256e-05,              9.256e-05
                    276,                 1.1448,                 1.7562,                 1.0308,                 1.4626,                0.85837,                0.67347,                0.70742,                0.45453,                0.83235,                0.65306,                0.67089,                0.47646,                  1.374,                 2.4859,                 1.3582,                 1.7207,             0.00015039,             9.2887e-05,             9.2887e-05
                    277,                  1.118,                 1.7935,                 1.0206,                 1.4364,                0.81373,                0.65306,                0.68579,                 0.4568,                 0.7883,                0.63265,                0.65988,                0.47082,                 1.3668,                 2.5246,                 1.4429,                 1.7479,              0.0001506,             9.3214e-05,             9.3214e-05
                    278,                 1.1268,                 1.7732,                 1.0098,                 1.4462,                 0.8863,                0.65306,                 0.7052,                0.46009,                0.88413,                0.62304,                0.68024,                0.47936,                 1.3476,                 2.5742,                 1.4522,                  1.747,             0.00015081,             9.3541e-05,             9.3541e-05
                    279,                 1.1159,                 1.7921,                 1.0095,                 1.4401,                0.81883,                0.67347,                0.70422,                0.46502,                0.79355,                0.65306,                0.68179,                0.47891,                 1.3622,                 2.4809,                 1.4477,                 1.7447,             0.00015102,             9.3868e-05,             9.3868e-05
                    280,                 1.1342,                 1.7769,                  1.029,                  1.435,                0.87774,                0.65306,                0.70227,                 0.4516,                0.85031,                0.63265,                0.66625,                0.45391,                 1.3814,                 2.5427,                 1.4718,                 1.7891,             0.00015123,             9.4195e-05,             9.4195e-05
                    281,                 1.0723,                 1.7533,                0.97038,                 1.4117,                0.85533,                0.67347,                  0.724,                 0.4687,                0.82828,                0.65306,                0.67995,                0.46804,                 1.3618,                 2.5634,                 1.4117,                 1.7442,             0.00015144,             9.4522e-05,             9.4522e-05
                    282,                 1.1071,                 1.7263,                0.99161,                 1.4273,                0.76561,                0.63265,                0.69854,                0.45898,                0.77021,                0.63265,                0.66863,                0.47147,                 1.3856,                 2.5346,                  1.447,                 1.7734,             0.00015165,             9.4849e-05,             9.4849e-05
                    283,                 1.0885,                 1.7645,                0.98501,                 1.4089,                0.81879,                0.63265,                0.69764,                0.44661,                0.79048,                0.61224,                0.66449,                0.45975,                 1.4252,                  2.555,                  1.402,                 1.7937,             0.00015186,             9.5176e-05,             9.5176e-05
                    284,                 1.0972,                 1.7647,                0.97902,                 1.4193,                0.84082,                0.64693,                0.71315,                0.44566,                0.81429,                0.62652,                0.66202,                0.45836,                 1.4313,                 2.6061,                 1.3801,                 1.8013,             0.00015207,             9.5502e-05,             9.5502e-05
                    285,                 1.1045,                 1.7093,                0.98338,                 1.4204,                0.82322,                0.66539,                0.71257,                0.45048,                0.79816,                0.64574,                0.65952,                0.45959,                 1.4168,                 2.6432,                 1.3623,                 1.7959,             0.00015228,             9.5829e-05,             9.5829e-05
                    286,                 1.1262,                 1.7664,                 1.0019,                 1.4405,                0.79387,                0.67347,                0.68841,                0.44425,                0.76869,                0.65306,                0.66055,                 0.4636,                 1.4034,                 2.5929,                 1.4195,                  1.798,             0.00015249,             9.6155e-05,             9.6155e-05
                    287,                 1.1299,                 1.7803,                0.99016,                 1.4392,                0.86743,                0.66777,                0.70652,                0.45797,                0.84091,                0.64737,                0.68022,                0.46592,                 1.3793,                 2.5418,                 1.3848,                 1.7437,             0.00015269,             9.6482e-05,             9.6482e-05
                    288,                 1.0989,                 1.7427,                0.99185,                 1.4275,                 0.8683,                0.67276,                0.71144,                0.44502,                0.84196,                0.65236,                 0.6843,                 0.4517,                 1.4147,                 2.6495,                 1.3411,                 1.7602,              0.0001529,             9.6808e-05,             9.6808e-05
                    289,                 1.1116,                 1.7226,                0.97086,                 1.4188,                0.88974,                0.67347,                0.70221,                0.42708,                0.86246,                0.65306,                0.67768,                0.44431,                  1.395,                 2.6407,                 1.3426,                 1.7426,             0.00015311,             9.7135e-05,             9.7135e-05
                    290,                 1.0849,                 1.7087,                0.95486,                  1.411,                0.84523,                0.66883,                0.69714,                0.41976,                0.90402,                0.59184,                0.66674,                0.44558,                 1.4374,                 2.6227,                 1.4439,                  1.795,             0.00015332,             9.7461e-05,             9.7461e-05
                    291,                 1.1156,                 1.7558,                0.97568,                 1.4338,                0.86834,                0.63265,                0.68413,                0.40873,                0.83954,                0.61224,                 0.6663,                0.43528,                 1.4996,                 2.5613,                 1.4528,                 1.8199,             0.00015353,             9.7787e-05,             9.7787e-05
                    292,                 1.0702,                 1.6953,                0.94491,                 1.4033,                0.90643,                0.65306,                0.69885,                0.43183,                 0.8769,                0.63265,                0.68158,                0.46918,                 1.4697,                 2.5664,                 1.4599,                 1.8404,             0.00015374,             9.8113e-05,             9.8113e-05
                    293,                 1.0999,                  1.705,                0.97052,                 1.4259,                0.81346,                0.67347,                0.69436,                0.41503,                0.78822,                0.65306,                0.66404,                0.44439,                  1.504,                 2.5612,                 1.4514,                 1.8431,             0.00015395,             9.8439e-05,             9.8439e-05
                    294,                 1.0752,                  1.674,                0.94398,                 1.4023,                 0.9082,                0.60585,                0.66396,                0.41558,                 0.9082,                0.60585,                0.66192,                0.44381,                 1.4761,                  2.585,                 1.4048,                 1.8018,             0.00015416,             9.8765e-05,             9.8765e-05
                    295,                 1.1386,                 1.7094,                0.99659,                 1.4304,                0.86738,                0.66747,                 0.6887,                 0.3968,                0.85968,                0.65306,                0.66078,                 0.4319,                  1.497,                 2.5947,                  1.425,                 1.8079,             0.00015437,             9.9091e-05,             9.9091e-05
                    296,                 1.0826,                 1.7595,                0.94282,                 1.4083,                0.87835,                0.63265,                0.67991,                0.43171,                0.87835,                0.63265,                 0.6683,                0.46656,                 1.4485,                 2.5865,                  1.392,                 1.7807,             0.00015458,             9.9417e-05,             9.9417e-05
                    297,                 1.0726,                 1.7267,                0.95104,                 1.4008,                0.75535,                0.67347,                0.68394,                0.43867,                0.80465,                0.67347,                0.66561,                0.46393,                 1.4242,                 2.5615,                  1.392,                 1.7846,             0.00015479,             9.9743e-05,             9.9743e-05
                    298,                 1.0446,                 1.6529,                0.94393,                 1.3801,                0.89893,                0.59184,                 0.6712,                0.43025,                0.89893,                0.59184,                0.65292,                0.46576,                 1.4415,                 2.5812,                 1.3986,                 1.8027,               0.000155,             0.00010007,             0.00010007
                    299,                 1.0922,                 1.6907,                0.96587,                  1.411,                 0.8973,                0.57143,                0.67591,                0.43384,                 0.8973,                0.57143,                0.65217,                0.46658,                  1.448,                 2.5694,                  1.435,                 1.8336,              0.0001552,             0.00010039,             0.00010039
                    300,                 1.1136,                 1.7388,                0.97697,                 1.4027,                0.87033,                0.61224,                0.66332,                0.43558,                0.85389,                0.59184,                0.62983,                 0.4457,                 1.4387,                 2.5869,                 1.4734,                 1.8341,             0.00015541,             0.00010072,             0.00010072
                    301,                 1.1073,                  1.656,                0.95579,                 1.4164,                0.77691,                0.65306,                0.68749,                 0.4536,                0.90984,                0.57143,                0.66468,                0.47317,                 1.3684,                 2.4216,                 1.4022,                 1.7048,             0.00015562,             0.00010104,             0.00010104
                    302,                 1.0802,                 1.7322,                0.96192,                 1.3995,                0.89651,                0.61224,                0.69242,                0.46354,                0.89651,                0.61224,                0.66888,                0.48274,                 1.3989,                 2.4799,                 1.3787,                 1.7615,             0.00015583,             0.00010137,             0.00010137
                    303,                 1.0797,                  1.697,                0.96313,                 1.4065,                0.83584,                0.65306,                0.68367,                0.45068,                0.86953,                0.61224,                0.66445,                0.47143,                 1.3769,                 2.4579,                 1.3567,                 1.7136,             0.00015604,              0.0001017,              0.0001017
                    304,                 1.0794,                 1.6986,                0.93773,                 1.3906,                0.86327,                0.64439,                0.68949,                0.45547,                0.83598,                0.62423,                0.66466,                0.47275,                 1.3799,                 2.4666,                 1.3703,                   1.72,             0.00015625,             0.00010202,             0.00010202
                    305,                 1.0767,                 1.7144,                0.94683,                 1.4113,                0.92539,                0.61224,                0.70898,                 0.4741,                0.89428,                0.59184,                0.67546,                0.48583,                  1.388,                 2.5344,                  1.345,                 1.7227,             0.00015646,             0.00010235,             0.00010235
                    306,                 1.0673,                  1.684,                0.90787,                 1.3695,                0.90264,                0.61224,                 0.7168,                0.46446,                0.87255,                0.59184,                0.68702,                0.47961,                 1.4168,                 2.5307,                 1.3597,                 1.7626,             0.00015666,             0.00010267,             0.00010267
                    307,                 1.0868,                 1.6551,                0.96988,                 1.4092,                0.87261,                0.67347,                 0.7154,                0.44936,                0.84564,                0.65306,                0.67858,                0.48787,                 1.3796,                 2.4932,                 1.3054,                 1.7111,             0.00015687,               0.000103,               0.000103
                    308,                 1.0689,                 1.7796,                0.98019,                 1.3961,                0.91275,                0.69388,                0.71648,                0.46326,                0.88544,                0.67347,                0.68404,                0.48732,                 1.3831,                 2.4759,                 1.3529,                 1.7211,             0.00015708,             0.00010332,             0.00010332
                    309,                  1.098,                 1.6947,                0.94184,                 1.3981,                0.89333,                0.68381,                0.71031,                0.45691,                0.91583,                0.65306,                0.68951,                 0.4852,                 1.3809,                 2.4745,                 1.3348,                 1.7094,             0.00015729,             0.00010365,             0.00010365
                    310,                 1.0422,                 1.5988,                0.90559,                 1.3663,                0.89387,                0.67347,                 0.7085,                0.45256,                0.89387,                0.67347,                0.69019,                0.48974,                 1.3634,                 2.4848,                 1.3298,                 1.7052,              0.0001575,             0.00010397,             0.00010397
                    311,                 1.0122,                 1.6058,                0.87979,                 1.3352,                0.96784,                0.67347,                0.71564,                0.45694,                0.93773,                0.65306,                0.68874,                0.48017,                  1.359,                 2.5214,                  1.316,                 1.6936,              0.0001577,              0.0001043,              0.0001043
                    312,                 1.0269,                 1.7054,                0.89336,                 1.3498,                0.94109,                0.65205,                0.71791,                 0.4519,                0.91173,                0.63241,                0.69537,                0.48083,                 1.3426,                 2.5231,                 1.3117,                 1.7088,             0.00015791,             0.00010462,             0.00010462
                    313,                 1.0652,                 1.6426,                0.92503,                 1.3711,                0.93916,                0.63015,                0.71035,                0.44908,                0.90874,                0.60974,                0.67548,                0.47579,                 1.3239,                 2.5536,                 1.3489,                    1.7,             0.00015812,             0.00010495,             0.00010495
                    314,                 1.0254,                 1.6439,                0.89293,                 1.3562,                0.86727,                0.66684,                0.71236,                0.45464,                0.84079,                0.64675,                  0.668,                0.47494,                 1.3232,                 2.6119,                 1.3408,                 1.6841,             0.00015833,             0.00010527,             0.00010527
                    315,                 1.0827,                 1.6365,                0.92187,                 1.3895,                0.89187,                0.67331,                0.71099,                0.46519,                0.86472,                0.65306,                0.67078,                0.47806,                 1.3412,                 2.6416,                 1.3452,                 1.7142,             0.00015854,             0.00010559,             0.00010559
                    316,                 1.0518,                 1.6086,                0.88049,                 1.3616,                0.80129,                0.65847,                0.67175,                0.44749,                0.80013,                0.65361,                0.65577,                0.45776,                 1.3726,                 2.6259,                 1.4052,                 1.7376,             0.00015874,             0.00010592,             0.00010592
                    317,                 1.0327,                 1.6109,                0.90045,                 1.3578,                0.90991,                0.63265,                0.68486,                0.43903,                0.90991,                0.63265,                0.66907,                0.46354,                 1.3535,                 2.5809,                 1.3527,                 1.7268,             0.00015895,             0.00010624,             0.00010624
                    318,                 1.0436,                 1.5927,                0.88975,                 1.3603,                0.83084,                0.67347,                0.69116,                0.44998,                0.84099,                0.64773,                0.66664,                0.47108,                 1.3435,                 2.5147,                 1.3535,                  1.737,             0.00015916,             0.00010657,             0.00010657
                    319,                 1.0308,                 1.6209,                0.88575,                 1.3508,                0.89097,                0.67347,                0.71039,                0.46701,                0.85949,                0.65306,                0.67083,                0.47531,                 1.3051,                 2.5261,                 1.3363,                 1.7157,             0.00015937,             0.00010689,             0.00010689
                    320,                0.98051,                 1.5559,                0.87688,                 1.3249,                0.90416,                0.65306,                0.69765,                0.45998,                0.87498,                0.63265,                0.66728,                 0.4755,                 1.3571,                 2.5922,                 1.3527,                 1.7482,             0.00015957,             0.00010722,             0.00010722
                    321,                 1.0352,                 1.6271,                0.92466,                 1.3503,                0.91147,                 0.6304,                 0.6917,                0.45333,                0.88206,                0.61056,                0.66453,                0.47823,                 1.3746,                 2.5421,                 1.3692,                 1.7431,             0.00015978,             0.00010754,             0.00010754
                    322,                  1.012,                 1.5836,                0.88411,                 1.3387,                0.89235,                0.67347,                0.70496,                0.46937,                0.86531,                0.65306,                 0.6756,                0.47695,                 1.3475,                   2.56,                  1.322,                 1.6899,             0.00015999,             0.00010786,             0.00010786
                    323,                  1.034,                 1.5435,                0.87431,                 1.3605,                0.91339,                0.64581,                0.68479,                0.47341,                0.88463,                0.62605,                0.64789,                0.47879,                 1.3217,                 2.5041,                 1.3561,                  1.691,             0.00016019,             0.00010819,             0.00010819
                    324,                 1.0213,                 1.6001,                  0.883,                 1.3413,                0.85615,                0.63265,                0.67437,                0.45367,                0.85615,                0.63265,                0.67054,                0.46788,                 1.3266,                 2.4202,                  1.361,                 1.6792,              0.0001604,             0.00010851,             0.00010851
                    325,                 1.0051,                 1.5572,                0.87361,                 1.3449,                0.88816,                0.64836,                0.68732,                0.44431,                0.88816,                0.64836,                0.67558,                0.46748,                   1.33,                 2.5532,                 1.2962,                 1.6602,             0.00016061,             0.00010884,             0.00010884
                    326,                 1.0374,                 1.6169,                0.89462,                 1.3505,                0.91379,                0.64909,                0.66794,                0.43119,                0.91379,                0.64909,                0.65936,                0.44916,                 1.3918,                  2.595,                 1.3098,                 1.7247,             0.00016082,             0.00010916,             0.00010916
                    327,                 1.0085,                  1.596,                0.87261,                 1.3468,                0.91596,                0.66744,                0.69747,                0.43706,                0.88801,                0.64738,                0.66164,                0.44675,                 1.4525,                 2.6123,                 1.4102,                 1.7871,             0.00016102,             0.00010948,             0.00010948
                    328,                 1.0252,                  1.586,                  0.868,                 1.3369,                0.88957,                0.69388,                  0.692,                0.45344,                0.86305,                0.67347,                0.66408,                0.46672,                 1.3968,                 2.5616,                 1.3969,                 1.7345,             0.00016123,             0.00010981,             0.00010981
                    329,                 1.0605,                 1.6344,                0.91979,                 1.3566,                0.79128,                0.69388,                 0.6983,                0.44223,                0.76688,                0.67347,                0.66603,                0.46302,                 1.4059,                 2.4771,                 1.4337,                 1.7474,             0.00016144,             0.00011013,             0.00011013
                    330,                 1.0169,                 1.5725,                0.83061,                 1.3279,                0.77082,                0.69388,                0.70018,                0.43911,                0.80182,                0.66066,                0.67605,                0.48003,                 1.4459,                 2.5404,                  1.442,                 1.7782,             0.00016164,             0.00011045,             0.00011045
                    331,                  1.012,                 1.5785,                0.84915,                 1.3293,                0.83105,                0.60245,                0.68455,                 0.4359,                0.86379,                0.59184,                  0.653,                0.46501,                 1.4329,                 2.5418,                 1.4309,                  1.768,             0.00016185,             0.00011078,             0.00011078
                    332,                 1.0185,                 1.5462,                0.86278,                  1.337,                0.70257,                0.65306,                0.66372,                0.43428,                 0.7337,                0.61224,                0.63567,                 0.4533,                 1.4309,                 2.5473,                 1.4327,                 1.7852,             0.00016206,              0.0001111,              0.0001111
                    333,                 1.0001,                 1.5696,                0.83486,                 1.3192,                0.88747,                0.61224,                0.67353,                0.44318,                0.85585,                0.59184,                0.64248,                0.46144,                 1.4055,                 2.5303,                 1.4777,                 1.7705,             0.00016226,             0.00011142,             0.00011142
                    334,                 0.9973,                 1.5722,                0.87634,                 1.3157,                 0.8882,                0.59184,                0.66862,                0.43492,                0.85696,                0.57143,                0.64002,                0.45959,                 1.3957,                 2.5644,                 1.4609,                 1.7744,             0.00016247,             0.00011175,             0.00011175
                    335,                 1.0128,                 1.5814,                0.85526,                 1.3301,                0.90373,                0.63265,                0.67901,                0.45453,                0.87457,                0.61224,                0.63973,                0.46273,                  1.355,                 2.5416,                 1.4575,                 1.7481,             0.00016267,             0.00011207,             0.00011207
                    336,                 1.0174,                 1.5429,                0.86513,                 1.3198,                0.85465,                0.63265,                0.67853,                0.45662,                0.82674,                0.61224,                0.64124,                0.46793,                 1.3475,                 2.4924,                 1.4111,                 1.7204,             0.00016288,             0.00011239,             0.00011239
                    337,                0.99723,                 1.5684,                0.84289,                 1.3261,                0.81951,                0.64873,                0.68715,                 0.4641,                0.79382,                0.62867,                0.64566,                0.46042,                 1.3436,                 2.5668,                 1.3485,                  1.701,             0.00016309,             0.00011272,             0.00011272
                    338,                0.99662,                 1.5202,                0.83648,                 1.3157,                0.82607,                0.61224,                0.67801,                0.45013,                0.82607,                0.61224,                0.65685,                0.45483,                 1.3673,                 2.6293,                 1.3472,                  1.708,             0.00016329,             0.00011304,             0.00011304
                    339,                0.99228,                 1.5347,                0.82337,                 1.3164,                0.90144,                0.63265,                0.69839,                0.45815,                 0.8678,                0.61224,                0.66726,                0.46345,                 1.3836,                 2.6837,                 1.3006,                 1.7062,              0.0001635,             0.00011336,             0.00011336
                    340,                 1.0378,                 1.5911,                0.89326,                 1.3347,                0.77721,                0.67347,                0.69708,                0.45759,                0.91003,                0.57143,                0.65935,                0.46939,                 1.3633,                 2.6281,                 1.3109,                 1.6992,              0.0001637,             0.00011369,             0.00011369
                    341,                0.99468,                 1.5568,                0.85593,                 1.3261,                0.83025,                0.67347,                0.70379,                0.46264,                0.80509,                0.65306,                0.67154,                0.46651,                 1.3947,                 2.6413,                 1.3264,                 1.7378,             0.00016391,             0.00011401,             0.00011401
                    342,                0.99358,                 1.5656,                0.84573,                 1.3224,                0.91418,                0.65222,                0.70556,                0.46472,                0.91418,                0.65222,                0.68054,                0.46306,                  1.387,                 2.5587,                 1.3334,                 1.7228,             0.00016412,             0.00011433,             0.00011433
                    343,                0.98194,                 1.5183,                 0.8397,                 1.3131,                0.90045,                0.63265,                0.70146,                 0.4683,                0.90045,                0.63265,                0.66782,                0.47616,                 1.3397,                 2.5868,                 1.2973,                 1.6967,             0.00016432,             0.00011465,             0.00011465
                    344,                 1.0035,                 1.5465,                0.87575,                 1.3329,                0.86419,                0.64937,                0.70297,                0.46585,                0.89428,                0.61224,                0.68439,                0.47369,                 1.3419,                 2.5904,                 1.3188,                 1.6981,             0.00016453,             0.00011498,             0.00011498
